text,url,category
Maalinta Qiyaamaha xasan sheikh baa qoorta laga soo qabanaya in alala inta naftooda wax ku noqotay dalka Soomaaliyeed.,https://www.facebook.com/MunasarMohamedAbd,not crime-related
The administration of Banadir Region has made a prayer for some of the people with special needs living in Mogadishu. · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
The administration of Banadir Region has made a prayer for some of the people with special needs living in Mogadishu.,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Muugaab wax uu ugu talagalay majiraan ee dheh "" waa canshuurtiinii aad baxaateen intaan ayaana Idnka soo gaartay intii kalana … See more",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Abdihakiim Hersi Juhay aad iyo aad guungaab muxuu bixin karaa intuusan gudoomiyaha noqon wax ma bixin jirey tani waa canshuurtii,",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Breaking: A plane like a number of weapons landed at Adan Cade airport in Mogadishu.… See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,crime-related
Breaking: A plane like a number of weapons landed at Adan Cade airport in Mogadishu.… See more,https://www.facebook.com/MunasarMohamedAbd,crime-related
Ceebtan arka wariye ayaa sheganeysa waxaa si dhuumaleysi ah muqaal uga duubeysa siraha Dowlada. hada adi Dowlada ayad eedeyney… See more,https://www.facebook.com/MunasarMohamedAbd,crime-related
Tarsan Muse Ciyalka xuxunka Nisa madaxa haloga istago Kißirkoda ßate 5d Like Reply See translation Edited 42,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Ahmed Feyleey Odayaal ceelgaras laga keenay ayaa 2 qori la hor fadhiyo kasii darane lacagta ay qaadayaan waxay ku jaangoyn muuqaal kaaga hdi… See more 5d Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd,crime-related
Yusuf Sheekh Khaliif Smiles were available… just not for this photo. 5d Like Reply 2,https://www.facebook.com/MunasarMohamedAbd/posts/pfbid0Aw9hkuBBM5K3heET9oWgGmgBzZxpLj74wG9iN5rWPDdPVu5znVJeL9P8taHie1B7l,not crime-related
Ina Mogos Yusuf Sheekh Khaliif no smile 5d Like Reply,https://www.facebook.com/MunasarMohamedAbd/posts/pfbid0Aw9hkuBBM5K3heET9oWgGmgBzZxpLj74wG9iN5rWPDdPVu5znVJeL9P8taHie1B7l,not crime-related
Mohamed Abdullahi Mohamed Marka wadooyinka la xira muran iyo qeyla soo tagantihiin hadana habeen iyo maalin seexan meysan see rabtan marka sheega oo sir lagu qarin karaa 6d Like Reply See translation Edited 151,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Bashiir Cabdiraxmaan Xasan Mohamed Abdullahi Mohamed walahi been ma,ahan 5d Like Reply See translation 3",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Heart breaking: Axmed 56-year-old fasted today but didn't reach the fourth- you will wonder why! ""Shipping it up"" · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Heart breaking: Axmed 56-year-old fasted today but didn't reach the fourth- you will wonder why! ""Shipping it up""",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Qalbi Jab: Axmed 56-jir ahaa wuu soomay maanta balse ma gaarin afurka- Waxaad la yaabi doontaa sababta!"" Sii gudbi",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Ciyalka xuxunka Nisa madaxa haloga istago Kißirkoda ßate,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Ciyalka xuxunka Nisa madaxa haloga istago,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Come to Darusalam Farm today and, avoid the busyness of the city, and enjoy a green and soulful atmosphere.… See more · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Come to Darusalam Farm today and, avoid the busyness of the city, and enjoy a green and soulful atmosphere.… See more",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Odayaal ceelgaras laga keenay ayaa 2 qori la hor fadhiyo kasii darane lacagta ay qaadayaan waxay ku jaangoyn muuqaal kaaga hdi… See more,https://www.facebook.com/MunasarMohamedAbd,crime-related
Xamse Geed dheer & mid gaaban ayuu u korey la kulanka Deni & Axmed Madoobe xittaa markii isku deygiisii hore lagu adke… See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Xamse Geed dheer & mid gaaban ayuu u korey la kulanka Deni & Axmed Madoobe xittaa markii isku deygiisii hore lagu adkeeyay. Ugu dambeyn caawa ayuu la kulmey rag goosaha isku xirtey oo farxad ogolaansho aaney ka muuqan. Sababta wax kale ma aha hore RW Xamse ayaa si aan xakameysnayn u weerarey labada masuul ee uu caawa guryahooda ku booqdey.,https://www.facebook.com/MunasarMohamedAbd,crime-related
Smiles were available… just not for this photo.,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Doesn't the government have secrets? Weapons have landed on all the streets and cars are like a year of army. … See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,crime-related
Doesn't the government have secrets? Weapons have landed on all the streets and cars are like a year of army. … See more,https://www.facebook.com/MunasarMohamedAbd,crime-related
Marka wadooyinka la xira muran iyo qeyla soo tagantihiin hadana habeen iyo maalin seexan meysan see rabtan marka sheega oo sir lagu qarin karaa,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Mohamed Abdullahi Mohamed walahi been ma,ahan",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Abdirashid Tiffow Tell them the donkeys, don’t tell us ￼ 5d Like Reply",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Nawal Moha Amiin amin rabi hanaga yelo kuwa soma one dhamysts 6d Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd/posts/pfbid02Wb5rZtZUPwi5HjZM4yRGd72RzXWsZAdv9T66jX8J5gJkaukL565CRc4UKsyuGkRZl,not crime-related
Abdirisaqq Hassan Husein Waxba kamasobixin kac iyo kir baa kadhacday . 6d Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Breaking news: The mayor of Banadir region and the mayor of Mogadishu congratulated the Somali people for the … See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Breaking news: The mayor of Banadir region and the mayor of Mogadishu congratulated the Somali people for the … See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Official: Tomorrow is the 1st day of the blessed month of Ramadan according to Saudi Arabia. May Allah accept our fasting. · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Official: Tomorrow is the 1st day of the blessed month of Ramadan according to Saudi Arabia. May Allah accept our fasting.,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Rasmi: Maalinta berito ah waa 1-da bisha barakeeysan ee Ramadan sida ay Sacuudigu ku dhawaaqdey . Alle hanaga aqbalo soonka .,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Amiin amin rabi hanaga yelo kuwa soma one dhamysts,https://www.facebook.com/MunasarMohamedAbd,not crime-related
BREAKING NEWS: Xasan Sheikh Ahmed Madoobe Deni and Sheikh Sharif had a special meeting. What is happening? · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
BREAKING NEWS: Xasan Sheikh Ahmed Madoobe Deni and Sheikh Sharif had a special meeting. What is happening?,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Waxba kamasobixin kac iyo kir baa kadhacday .,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Real Murshid Wallee xasan waa cibaadeystay dadka kirada ay ku socto haiska laabtaan ama kirada haiska dhiibana 6d Like Reply See translation 3,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Hasan Yare Hasan Yae Walasoo qabtay dilaga waxoo kuxiranyahay saldhiga afgoye 1w Like Reply See translation 150,https://www.facebook.com/MunasarMohamedAbd,crime-related
Top fan Farah Awale · Follow Mustaqbalka Ey somalia u haayaan waa nuucee? 1w Like Reply See translation 8,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Liibaan Cabduqadir Sab dambo laiguma oga 1w Like Reply,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"""Political Mariwa is going to a sensitive place - Xasan Sheikh and the opposition are going face to face! """""""""" · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"""Political Mariwa is going to a sensitive place - Xasan Sheikh and the opposition are going face to face! """"""""""",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Wallee xasan waa cibaadeystay dadka kirada ay ku socto haiska laabtaan ama kirada haiska dhiibana,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Are you aware of the most shocking event that happened in our country today? How did the killing of this boy l… See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,crime-related
Are you aware of the most shocking event that happened in our country today? How did the killing of this boy l… See more,https://www.facebook.com/MunasarMohamedAbd,crime-related
Mala socotaa dhacdadii ugu naxdinta badnayd ee maanta dalkeenna ka dhacdey? Sidee dilka wiilkan sabab ugu noqdey geerida Aabahiis oo Sacuudiga kunool? U hiili caddalada | Sii gudbi.,https://www.facebook.com/MunasarMohamedAbd,crime-related
Walasoo qabtay dilaga waxoo kuxiranyahay saldhiga afgoye,https://www.facebook.com/MunasarMohamedAbd,crime-related
"""A quick meeting is going on for the opposition, with the part of Ahmed Madoobe and Said Dani."" What is true a… See more · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"""A quick meeting is going on for the opposition, with the part of Ahmed Madoobe and Said Dani."" What is true a… See more",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Mustaqbalka Ey somalia u haayaan waa nuucee?,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Heart broken in Mogadishu:- A place where there was a place that turned into condolences and tears | What happ… See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Heart broken in Mogadishu:- A place where there was a place that turned into condolences and tears | What happ… See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Qalbi Jab Muqdisho:- Goob sab ay ka jirtey oo isku badashey tacsi & ooyin | Maxaa ka dhacey halkan muxuuse sameeyay askarigan la qabtey? Sii gudbi,https://www.facebook.com/MunasarMohamedAbd,crime-related
Nasir Yare Murusade wax walba ka surta gala 1w Like Reply See translation 42,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Liipan Cade Somaliland waa gobol kamid ah somalia 1w Like Reply See translation 13,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Movie Alcobendas That cultora coming from italiano No must Acecpet for Windows… See more 6d Like Reply,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Terrifying incident: Khadro's corpse found inside her mother's house & the civilians were shocked | All of her… See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Terrifying incident: Khadro's corpse found inside her mother's house & the civilians were shocked | All of her… See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
The opposition refused to surrender Hassan Sheikh and took a heavy decision against the man who changed the fa… See more · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
The opposition refused to surrender Hassan Sheikh and took a heavy decision against the man who changed the fa… See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Mucaaradka oo diidey iney isku dhiibaan Xasan Sheikh, Go'aan culusna ka qaatey Ninka wejiga u badashey ee MW Xasan Sheikh | No Villa Somalia | Sii gudbi",https://www.facebook.com/MunasarMohamedAbd,not crime-related
Today is world love day but do you have a love like this? · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Today is world love day but do you have a love like this?,https://www.facebook.com/MunasarMohamedAbd,not crime-related
That cultora coming from italiano No must Acecpet for Windows… See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"The Somali Police Commander, Supreme Guuto Asad Cismaan Abdullahi with the Ambassador of the Federal Governmen… See more · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,crime-related
"The Somali Police Commander, Supreme Guuto Asad Cismaan Abdullahi with the Ambassador of the Federal Governmen… See more",https://www.facebook.com/MunasarMohamedAbd,crime-related
Aadan Maxamuud 3 oday oo darood ah in dalka uu uxayirnaado lagama yaabo taas iga qora waleesbaran doonaa 1w Like Reply See translation 3,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Abwaan Gacaliye Aadan Maxamuud 1 odey oo hawiye shaati ma tolaan karo wala is baraan 1w Like Reply See translation 2,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Ahmed Said Garguurte Dalka halaga bad baadiyo 1w Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Muhanad Mohamud madaxtooyada qaranka shirka in lagu qabto weeye somali malin walba xal uma aha xalane 1w Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Ahmed Wadani Muhanad Mohamud xasan isagaa shalay dhahaayey xalane halagu qabto shirka waa isla sheekadii xasan ku sameeyey farmaajo hhhhhh … See more 1w Like Reply See translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Mustafae Mahamaed lion sharafay viivaa 1w Like Reply 2,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Abdi Raxmaan Maxamuud Mushaarka lagamajaroo qashin wayay dani iyo axmad madobe ey ushaqeyaan 1w Like Reply See translation 9,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Calas Xasan fowdo lama ogola barlamanku wu shaqeyaa sharciga u hugansama 1w Like Reply See translation 2,https://www.facebook.com/MunasarMohamedAbd,not crime-related
"What's going on at Hotel Airport right now? Deni, Ahmed Madobe & the opposition side & DF who are still not ag… See more · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"What's going on at Hotel Airport right now? Deni, Ahmed Madobe & the opposition side & DF who are still not ag… See more",https://www.facebook.com/MunasarMohamedAbd,not crime-related
3 oday oo darood ah in dalka uu uxayirnaado lagama yaabo taas iga qora waleesbaran doonaa,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Aadan Maxamuud 1 odey oo hawiye shaati ma tolaan karo wala is baraan,https://www.facebook.com/MunasarMohamedAbd,not crime-related
WAR CUSUB: Xasan Sheekh oo la sheegay inuu diidan yahay qorshaha doorashada maxaa soo kordhay?,https://www.facebook.com/MunasarMohamedAbd,crime-related
"Disagreement at the meeting site: the opposition want Xalane, and the presidential palace in Villa Somalia — a… See more · See original · Rate this translation",https://www.facebook.com/MunasarMohamedAbd,not crime-related
"Disagreement at the meeting site: the opposition want Xalane, and the presidential palace in Villa Somalia — a… See more",https://www.facebook.com/MunasarMohamedAbd,not crime-related
madaxtooyada qaranka shirka in lagu qabto weeye somali malin walba xal uma aha xalane,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Muhanad Mohamud xasan isagaa shalay dhahaayey xalane halagu qabto shirka waa isla sheekadii xasan ku sameeyey farmaajo hhhhhh … See more,https://www.facebook.com/MunasarMohamedAbd,not crime-related
BREAKING NEWS: Sheikh Sharif and troops with him reached the home of Ahmed Madoobe and Said Deni in Mogadishu. · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,crime-related
BREAKING NEWS: Sheikh Sharif and troops with him reached the home of Ahmed Madoobe and Said Deni in Mogadishu.,https://www.facebook.com/MunasarMohamedAbd,crime-related
BREAKING NEWS: MPs of the Free Parliament announcing a new parliamentary plan. · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
BREAKING NEWS: MPs of the Free Parliament announcing a new parliamentary plan.,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Mushaarka lagamajaroo qashin wayay dani iyo axmad madobe ey ushaqeyaan,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Strong political tension: another parliamentary plan and Mogadishu that is going up today. On the political side.. · See original · Rate this translation,https://www.facebook.com/MunasarMohamedAbd,not crime-related
Strong political tension: another parliamentary plan and Mogadishu that is going up today. On the political side..,https://www.facebook.com/MunasarMohamedAbd,not crime-related
fowdo lama ogola barlamanku wu shaqeyaa sharciga u hugansama,https://www.facebook.com/MunasarMohamedAbd,not crime-related
